name,code,long,gclat,gdlat,height,map
Sukagawa,Q23,140.3864,37.110134,37.295467,313.91312,http://www.openstreetmap.org?zoom=17&lon=140.3864&lat=37.295467
Katori,Q24,140.5235,35.71639,35.89899,41.000134,http://www.openstreetmap.org?zoom=17&lon=140.5235&lat=35.89899
"Nayoro Observatory, Hokkaido University",Q33,142.48277,44.181286,44.373642,192.12955,http://www.openstreetmap.org?zoom=17&lon=142.48277&lat=44.373642
Swan Hill,Q38,143.5506,-35.170677,-35.35209,98.45723,http://www.openstreetmap.org?zoom=17&lon=143.5506&lat=-35.35209
"Harlingten Telescope, Greenhill Observatory",Q54,147.28772,-42.239563,-42.431137,639.26086,http://www.openstreetmap.org?zoom=17&lon=147.28772&lat=-42.431137
"SkyMapper, Siding Spring",Q55,149.06142,-31.101677,-31.272131,1191.0526,http://www.openstreetmap.org?zoom=17&lon=149.06142&lat=-31.272131
"Heaven's Mirror Observatory, Yass",Q56,148.97643,-34.683887,-34.864166,556.2141,http://www.openstreetmap.org?zoom=17&lon=148.97643&lat=-34.864166
Korea Microlensing Telescope Network-SSO,Q57,149.06174,-31.100714,-31.271166,1170.7877,http://www.openstreetmap.org?zoom=17&lon=149.06174&lat=-31.271166
Siding Spring-LCO Clamshell #1,Q58,149.07085,-31.102394,-31.272852,1157.5743,http://www.openstreetmap.org?zoom=17&lon=149.07085&lat=-31.272852
Siding Spring-LCO Clamshell #2,Q59,149.07082,-31.102474,-31.272934,1118.2438,http://www.openstreetmap.org?zoom=17&lon=149.07082&lat=-31.272934
"ISON-SSO Observatory, Siding Spring",Q60,149.069,-31.102524,-31.272982,1121.5548,http://www.openstreetmap.org?zoom=17&lon=149.069&lat=-31.272982
"PROMPT, Siding Spring",Q61,149.0619,-31.101225,-31.271679,1138.2784,http://www.openstreetmap.org?zoom=17&lon=149.0619&lat=-31.271679
"iTelescope Observatory, Siding Spring",Q62,149.06442,-31.102827,-31.273287,1164.3971,http://www.openstreetmap.org?zoom=17&lon=149.06442&lat=-31.273287
Siding Spring-LCO A,Q63,149.07063,-31.102543,-31.273,1167.5073,http://www.openstreetmap.org?zoom=17&lon=149.07063&lat=-31.273
Siding Spring-LCO B,Q64,149.07079,-31.102543,-31.273,1167.5073,http://www.openstreetmap.org?zoom=17&lon=149.07079&lat=-31.273
Warrumbungle Observatory,Q65,149.19313,-31.10584,-31.276325,548.19696,http://www.openstreetmap.org?zoom=17&lon=149.19313&lat=-31.276325
"Siding Spring-Janess-G, JAXA",Q66,149.06425,-31.102837,-31.273296,1150.1833,http://www.openstreetmap.org?zoom=17&lon=149.06425&lat=-31.273296
"JBL Observatory, Bathurst",Q67,149.49232,-33.22046,-33.39706,702.2706,http://www.openstreetmap.org?zoom=17&lon=149.49232&lat=-33.39706
"Blue Mountains Observatory, Leura",Q68,150.33742,-33.524734,-33.702133,957.17975,http://www.openstreetmap.org?zoom=17&lon=150.33742&lat=-33.702133
Hazelbrook,Q69,150.44933,-33.53548,-33.712914,681.5837,http://www.openstreetmap.org?zoom=17&lon=150.44933&lat=-33.712914
"Glenlee Observatory, Glenlee",Q70,150.50044,-23.13011,-23.269453,108.275024,http://www.openstreetmap.org?zoom=17&lon=150.50044&lat=-23.269453
"Woogaroo Observatory, Forest Lake",Q78,152.94789,-27.447947,-27.605673,84.24667,http://www.openstreetmap.org?zoom=17&lon=152.94789&lat=-27.605673
Samford Valley Observatory,Q79,152.8481,-27.21148,-27.368288,80.295906,http://www.openstreetmap.org?zoom=17&lon=152.8481&lat=-27.368288
Birkdale,Q80,153.216,-27.346117,-27.503452,22.681622,http://www.openstreetmap.org?zoom=17&lon=153.216&lat=-27.503452
Caloundra West,Q81,153.09622,-26.64628,-26.800856,49.293327,http://www.openstreetmap.org?zoom=17&lon=153.09622&lat=-26.800856
"Scott Street Observatory, Lake Tekapo",R56,170.48389,-43.817196,-44.00946,736.1313,http://www.openstreetmap.org?zoom=17&lon=170.48389&lat=-44.00946
"Aorangi Iti Observatory, Lake Tekapo",R57,170.47278,-43.81594,-44.008205,743.0591,http://www.openstreetmap.org?zoom=17&lon=170.47278&lat=-44.008205
"Beverly-Begg Observatory, Dunedin",R58,170.49039,-45.67203,-45.86438,148.48297,http://www.openstreetmap.org?zoom=17&lon=170.49039&lat=-45.86438
"R. F. Joyce Observatory, Christchurch",R65,172.34981,-43.30661,-43.49873,116.28193,http://www.openstreetmap.org?zoom=17&lon=172.34981&lat=-43.49873
"Mooray Observatory, Christchurch",R66,172.58762,-43.303177,-43.4953,27.032192,http://www.openstreetmap.org?zoom=17&lon=172.58762&lat=-43.4953
Haleakala-LCO Clamshell #3,T03,203.74248,20.580078,20.706985,3050.4512,http://www.openstreetmap.org?zoom=17&lon=203.74248&lat=20.706985
Haleakala-LCO OGG B #2,T04,203.7425,20.580057,20.706964,3056.4172,http://www.openstreetmap.org?zoom=17&lon=203.7425&lat=20.706964
"ATLAS-HKO, Haleakala",T05,203.743,20.580662,20.707571,3040.918,http://www.openstreetmap.org?zoom=17&lon=203.743&lat=20.707571
"ATLAS-MLO Auxiliary Camera, Mauna Loa",T07,204.42387,19.415245,19.53615,3426.9233,http://www.openstreetmap.org?zoom=17&lon=204.42387&lat=19.53615
"ATLAS-MLO, Mauna Loa",T08,204.42395,19.415245,19.53615,3426.9233,http://www.openstreetmap.org?zoom=17&lon=204.42395&lat=19.53615
"Subaru Telescope, Maunakea",T09,204.52399,19.703098,19.825489,4160.2393,http://www.openstreetmap.org?zoom=17&lon=204.52399&lat=19.825489
"Submillimeter Array, Maunakea (SMA)",T10,204.52242,19.70175,19.824135,4106.161,http://www.openstreetmap.org?zoom=17&lon=204.52242&lat=19.824135
"United Kingdom Infrared Telescope, Maunakea",T11,204.53036,19.700512,19.822887,4225.884,http://www.openstreetmap.org?zoom=17&lon=204.53036&lat=19.822887
"University of Hawaii 88-inch telescope, Maunakea",T12,204.53056,19.700603,19.82298,4216.0464,http://www.openstreetmap.org?zoom=17&lon=204.53056&lat=19.82298
"NASA Infrared Telescope Facility, Maunakea",T13,204.52771,19.70479,19.827188,4126.483,http://www.openstreetmap.org?zoom=17&lon=204.52771&lat=19.827188
"Canada-France-Hawaii Telescope, Maunakea",T14,204.53113,19.702888,19.825277,4206.0767,http://www.openstreetmap.org?zoom=17&lon=204.53113&lat=19.825277
"Gemini North Observatory, Maunakea",T15,204.53094,19.701452,19.823832,4236.4907,http://www.openstreetmap.org?zoom=17&lon=204.53094&lat=19.823832
"W. M. Keck Observatory, Keck 1, Maunakea",T16,204.5257,19.703856,19.82625,4170.361,http://www.openstreetmap.org?zoom=17&lon=204.5257&lat=19.82625
"W. M. Keck Observatory, Keck 2, Maunakea",T17,204.5258,19.704237,19.826635,4165.3403,http://www.openstreetmap.org?zoom=17&lon=204.5258&lat=19.826635
Astronomical Society of Tahiti,T35,210.3902,-17.453045,-17.56346,80.04918,http://www.openstreetmap.org?zoom=17&lon=210.3902&lat=-17.56346
"Shasta Valley Observatory, Grenada",U52,237.45111,41.38821,41.579163,812.52686,http://www.openstreetmap.org?zoom=17&lon=237.45111&lat=41.579163
"Murray Hill Observatory, Beaverton",U53,237.1603,45.257698,45.450104,129.93208,http://www.openstreetmap.org?zoom=17&lon=237.1603&lat=45.450104
"Hume Observatory, Santa Rosa",U54,237.31287,38.37846,38.5659,336.38327,http://www.openstreetmap.org?zoom=17&lon=237.31287&lat=38.5659
"Golden Ears Observatory, Maple Ridge",U55,237.41457,49.062878,49.253277,29.085302,http://www.openstreetmap.org?zoom=17&lon=237.41457&lat=49.253277
Palo Alto,U56,237.86917,37.247513,37.433098,-27.55369,http://www.openstreetmap.org?zoom=17&lon=237.86917&lat=37.433098
"Black Mountain Observatory, Los Altos",U57,237.84128,37.18123,37.366688,214.25594,http://www.openstreetmap.org?zoom=17&lon=237.84128&lat=37.366688
"Burnt Tree Hill Observatory, Cle Elum",U63,239.19456,46.97081,47.162712,668.6826,http://www.openstreetmap.org?zoom=17&lon=239.19456&lat=47.162712
"CWU-Lind Observatory, Ellensburg",U64,239.46152,46.808258,47.000244,490.54614,http://www.openstreetmap.org?zoom=17&lon=239.46152&lat=47.000244
"CWU Observatory, Ellensburg",U65,239.45982,46.810093,47.002075,475.09677,http://www.openstreetmap.org?zoom=17&lon=239.45982&lat=47.002075
"Jack C. Davis Observatory, Carson City",U67,240.20358,38.9973,39.1856,1513.1382,http://www.openstreetmap.org?zoom=17&lon=240.20358&lat=39.1856
"JPL SynTrack Robotic Telescope, Auberry",U68,240.587,36.885498,37.070385,1376.5294,http://www.openstreetmap.org?zoom=17&lon=240.587&lat=37.070385
"iTelescope SRO Observatory, Auberry",U69,240.587,36.885498,37.070385,1376.5294,http://www.openstreetmap.org?zoom=17&lon=240.587&lat=37.070385
"RASC Observatory, Alder Springs",U70,240.5869,36.885498,37.070385,1376.5294,http://www.openstreetmap.org?zoom=17&lon=240.5869&lat=37.070385
"AHS Observatory, Castaic",U71,241.3633,34.306477,34.48586,372.49765,http://www.openstreetmap.org?zoom=17&lon=241.3633&lat=34.48586
Tarzana,U72,241.46,34.00441,34.183052,214.05434,http://www.openstreetmap.org?zoom=17&lon=241.46&lat=34.183052
Redondo Beach,U73,241.6172,33.643936,33.821667,23.861843,http://www.openstreetmap.org?zoom=17&lon=241.6172&lat=33.821667
"JPL SynTrack Robotic Telescope 2, Auberry",U74,240.5872,36.885452,37.07034,1372.6847,http://www.openstreetmap.org?zoom=17&lon=240.5872&lat=37.07034
Newport Beach,U75,242.18365,33.430454,33.607624,245.41316,http://www.openstreetmap.org?zoom=17&lon=242.18365&lat=33.607624
"Maury Lewin Observatory, Glendora",U76,242.1279,33.963673,34.142212,222.68117,http://www.openstreetmap.org?zoom=17&lon=242.1279&lat=34.142212
"Rani Observatory, San Diego",U77,242.9181,32.77127,32.94667,82.03958,http://www.openstreetmap.org?zoom=17&lon=242.9181&lat=32.94667
Cedar Glen Observatory,U78,242.8449,34.079876,34.25867,1523.0352,http://www.openstreetmap.org?zoom=17&lon=242.8449&lat=34.25867
"Cosmos Research Center, Encinitas",U79,242.79187,32.89663,33.072372,141.11691,http://www.openstreetmap.org?zoom=17&lon=242.79187&lat=33.072372
"CS3-DanHenge Observatory, Landers",U80,243.6151,34.09375,34.272594,954.7621,http://www.openstreetmap.org?zoom=17&lon=243.6151&lat=34.272594
"CS3-Trojan Station, Landers",U81,243.61514,34.093704,34.27255,928.1748,http://www.openstreetmap.org?zoom=17&lon=243.61514&lat=34.27255
"CS3-Palmer Divide Station, Landers",U82,243.61519,34.093624,34.27247,929.8538,http://www.openstreetmap.org?zoom=17&lon=243.61519&lat=34.27247
Mount Laguna Observatory,U83,243.5731,32.66694,32.842003,1824.9059,http://www.openstreetmap.org?zoom=17&lon=243.5731&lat=32.842003
"iTelescope Observatory, Beryl Junction (Sato)",U94,246.3025,37.55171,37.73778,1551.9247,http://www.openstreetmap.org?zoom=17&lon=246.3025&lat=37.73778
Athabasca University Geophysical Observatory,U96,246.686,54.532013,54.71367,567.7451,http://www.openstreetmap.org?zoom=17&lon=246.686&lat=54.71367
"JPL SynTrack Robotic Telescope 3, Flagstaff",U97,248.33292,35.02198,35.202995,2191.8035,http://www.openstreetmap.org?zoom=17&lon=248.33292&lat=35.202995
"NAC Observatory, Benson",U98,249.743,31.768797,31.941288,1068.8562,http://www.openstreetmap.org?zoom=17&lon=249.743&lat=31.941288
Kitt Peak-Bok,V00,248.39981,31.790594,31.963125,2030.7006,http://www.openstreetmap.org?zoom=17&lon=248.39981&lat=31.963125
"Mountainville Observatory, Alpine",V01,248.2391,40.25905,40.448902,1540.1627,http://www.openstreetmap.org?zoom=17&lon=248.2391&lat=40.448902
"Command Module, Tempe",V02,248.05794,33.223137,33.399754,341.64218,http://www.openstreetmap.org?zoom=17&lon=248.05794&lat=33.399754
Big Water,V03,248.3314,36.89846,37.083378,1266.931,http://www.openstreetmap.org?zoom=17&lon=248.3314&lat=37.083378
"FRoST, Anderson Mesa",V04,248.4633,34.915096,35.095867,2182.6528,http://www.openstreetmap.org?zoom=17&lon=248.4633&lat=35.095867
"Rusty Mountain Observatory, Gold Canyon",V05,248.63194,33.134018,33.31039,597.72473,http://www.openstreetmap.org?zoom=17&lon=248.63194&lat=33.31039
Catalina Sky Survey-Kuiper,V06,249.26746,32.243004,32.416843,2519.4175,http://www.openstreetmap.org?zoom=17&lon=249.26746&lat=32.416843
"Whipple Observatory, Mount Hopkins-PAIRITEL",V07,249.1219,31.509027,31.680706,2287.863,http://www.openstreetmap.org?zoom=17&lon=249.1219&lat=31.680706
"Mountain Creek Ranch, Vail",V08,249.339,31.906694,32.079594,1029.6456,http://www.openstreetmap.org?zoom=17&lon=249.339&lat=32.079594
"Moka Observatory, Benson",V09,249.74202,31.768068,31.940557,1078.4126,http://www.openstreetmap.org?zoom=17&lon=249.74202&lat=31.940557
"Sierra Sinagua Observatory, Flagstaff",V10,248.32771,34.989243,35.170185,2098.4478,http://www.openstreetmap.org?zoom=17&lon=248.32771&lat=35.170185
"Saguaro Observatory, Tucson",V11,249.2112,32.03555,32.208836,816.2543,http://www.openstreetmap.org?zoom=17&lon=249.2112&lat=32.208836
Elgin,V12,249.3982,31.493954,31.665607,1479.5013,http://www.openstreetmap.org?zoom=17&lon=249.3982&lat=31.665607
"Little Moose Observatory, Timber Lakes",V13,248.78278,40.262115,40.451942,2599.1243,http://www.openstreetmap.org?zoom=17&lon=248.78278&lat=40.451942
"Moose Springs Observatory, Timber Lakes",V14,248.78336,40.2659,40.455727,2597.35,http://www.openstreetmap.org?zoom=17&lon=248.78336&lat=40.455727
"OWL-Net, Mt. Lemmon",V15,249.2107,32.26829,32.4422,2742.395,http://www.openstreetmap.org?zoom=17&lon=249.2107&lat=32.4422
"Dark Sky New Mexico, Animas",V16,251.10287,31.77444,31.946941,1316.9838,http://www.openstreetmap.org?zoom=17&lon=251.10287&lat=31.946941
"Leo Observatory, Tucson",V17,248.98318,32.20021,32.373978,703.5062,http://www.openstreetmap.org?zoom=17&lon=248.98318&lat=32.373978
"MASTER-OAGH Observatory, Sonora",V18,249.6181,30.886288,31.056032,2476.7583,http://www.openstreetmap.org?zoom=17&lon=249.6181&lat=31.056032
Whiskey Creek Observatory,V19,251.79086,32.654957,32.82998,1973.9348,http://www.openstreetmap.org?zoom=17&lon=251.79086&lat=32.82998
"Killer Rocks Observatory, Pie Town",V20,251.77821,34.148388,34.32733,2271.9204,http://www.openstreetmap.org?zoom=17&lon=251.77821&lat=34.32733
Cewanee Observatory at DSNM,V21,251.10231,31.774117,31.946619,1302.1466,http://www.openstreetmap.org?zoom=17&lon=251.10231&lat=31.946619
"Insight Remote Observatory, Pie Town",V22,251.8155,34.148132,34.327072,2291.0632,http://www.openstreetmap.org?zoom=17&lon=251.8155&lat=34.327072
"FOAH Observatory, Magdalena",V23,252.76405,33.969196,34.147697,1961.1675,http://www.openstreetmap.org?zoom=17&lon=252.76405&lat=34.147697
"UAS-ISON Observatory, Cosala",V26,253.3902,24.257105,24.40156,629.5709,http://www.openstreetmap.org?zoom=17&lon=253.3902&lat=24.40156
"North Mesa Observatory, Los Alamos",V27,253.71819,35.707592,35.890114,2185.8313,http://www.openstreetmap.org?zoom=17&lon=253.71819&lat=35.890114
"Deep Sky West Observatory, Rowe",V28,254.34647,35.14978,35.331085,2183.2288,http://www.openstreetmap.org?zoom=17&lon=254.34647&lat=35.331085
Tzec Maun Cloudcroft Facility,V29,254.2666,32.803997,32.979416,2756.852,http://www.openstreetmap.org?zoom=17&lon=254.2666&lat=32.979416
"Heaven on Earth Observatory, Mayhill",V30,254.47105,32.72831,32.90353,2226.4338,http://www.openstreetmap.org?zoom=17&lon=254.47105&lat=32.90353
"Hazardous Observatory, Mayhill",V31,254.475,32.7385,32.91375,2200.3564,http://www.openstreetmap.org?zoom=17&lon=254.475&lat=32.91375
"Canvas View New Mexico Skies, Mayhill",V32,254.47131,32.7281,32.90332,2203.755,http://www.openstreetmap.org?zoom=17&lon=254.47131&lat=32.90332
"Finlaystone Observatory, Angel Fire",V33,254.72038,36.196835,36.380356,2654.0483,http://www.openstreetmap.org?zoom=17&lon=254.72038&lat=36.380356
Black Forest,V34,255.36992,38.816605,39.004635,2245.0122,http://www.openstreetmap.org?zoom=17&lon=255.36992&lat=39.004635
"Deep Sky Observatory Collaborative, Pier 5",V35,255.91881,30.420177,30.588442,1831.4902,http://www.openstreetmap.org?zoom=17&lon=255.91881&lat=30.588442
"The Ranch Observatory, Lakewood",V36,255.61742,32.46402,32.638535,992.47,http://www.openstreetmap.org?zoom=17&lon=255.61742&lat=32.638535
McDonald Observatory-LCO ELP,V37,255.98483,30.511312,30.679867,2009.4377,http://www.openstreetmap.org?zoom=17&lon=255.98483&lat=30.679867
McDonald Observatory-LCO ELP Aqawan A #1,V38,255.98492,30.511518,30.680075,2008.2301,http://www.openstreetmap.org?zoom=17&lon=255.98492&lat=30.680075
McDonald Observatory-LCO ELP B,V39,255.98453,30.511469,30.680025,2004.9757,http://www.openstreetmap.org?zoom=17&lon=255.98453&lat=30.680025
"Divine Creation Observatory, Fort Davis",V40,255.91873,30.420177,30.588442,1831.4902,http://www.openstreetmap.org?zoom=17&lon=255.91873&lat=30.588442
Rapid City,V41,256.72577,43.85974,44.052006,1039.5508,http://www.openstreetmap.org?zoom=17&lon=256.72577&lat=44.052006
"Observatoire LAURIER, El Marques",V54,259.6922,20.474472,20.600864,2007.6594,http://www.openstreetmap.org?zoom=17&lon=259.6922&lat=20.600864
"Medina Dome, Medina",V58,260.73495,29.612555,29.778154,460.44968,http://www.openstreetmap.org?zoom=17&lon=260.73495&lat=29.778154
"Millwood Observatory, Comfort",V59,261.0734,29.879938,30.046446,537.0739,http://www.openstreetmap.org?zoom=17&lon=261.0734&lat=30.046446
Putman Mountain Observatory,V60,261.09473,30.365948,30.53407,501.03873,http://www.openstreetmap.org?zoom=17&lon=261.09473&lat=30.53407
"Shed of Science South, Pontotoc",V61,261.0571,30.806185,30.975727,516.1486,http://www.openstreetmap.org?zoom=17&lon=261.0571&lat=30.975727
"Live Oak Observatory, Pontotoc",V62,261.0566,30.806234,30.975777,519.4313,http://www.openstreetmap.org?zoom=17&lon=261.0566&lat=30.975777
"Tara Observatory, Cherokee",V63,261.05728,30.8059,30.975441,519.4236,http://www.openstreetmap.org?zoom=17&lon=261.05728&lat=30.975441
"Starry Night Observatory, Columbus",V70,263.33572,29.453985,29.61905,100.500015,http://www.openstreetmap.org?zoom=17&lon=263.33572&lat=29.61905
"JDP Observatory, Omaha",V72,263.8901,41.083416,41.27412,311.97,http://www.openstreetmap.org?zoom=17&lon=263.8901&lat=41.27412
"Katy Observatory, Katy",V74,264.1569,29.53795,29.703306,17.237661,http://www.openstreetmap.org?zoom=17&lon=264.1569&lat=29.703306
Spirit Marsh Observatory. Sauk Centre,V78,265.1078,45.468597,45.660973,352.6795,http://www.openstreetmap.org?zoom=17&lon=265.1078&lat=45.660973
Fayetteville,V81,265.7604,35.912415,36.09542,336.6737,http://www.openstreetmap.org?zoom=17&lon=265.7604&lat=36.09542
"Rolling Hills Observatory, Warrensburg",V83,266.2573,38.489742,38.67735,269.36832,http://www.openstreetmap.org?zoom=17&lon=266.2573&lat=38.67735
"Rattle Snake Observatory, Sedalia",V86,266.8927,38.445766,38.633312,254.80882,http://www.openstreetmap.org?zoom=17&lon=266.8927&lat=38.633312
"River Ridge Observatory, Conway",V88,267.4281,34.76579,34.94627,208.0025,http://www.openstreetmap.org?zoom=17&lon=267.4281&lat=34.94627
"Pin Oak Observatory, Fort Madison",V93,268.61612,40.463238,40.65335,167.10577,http://www.openstreetmap.org?zoom=17&lon=268.61612&lat=40.65335
"Cherokeeridge Observatory, Fort Madison",V94,268.66168,40.453648,40.64375,184.9053,http://www.openstreetmap.org?zoom=17&lon=268.66168&lat=40.64375
"Mark Evans Observatory, Bloomington",W04,271.00943,40.30167,40.491608,246.01172,http://www.openstreetmap.org?zoom=17&lon=271.00943&lat=40.491608
"Jimginny Observatory, Naperville",W08,271.8833,41.567863,41.758976,196.717,http://www.openstreetmap.org?zoom=17&lon=271.8833&lat=41.758976
"Willowed Plains Observatory, Manteno",W09,272.14752,41.06544,41.256134,171.20714,http://www.openstreetmap.org?zoom=17&lon=272.14752&lat=41.256134
"Northwest Indiana Robotic Telescope, Lowell",W11,272.6247,41.08013,41.27084,195.61815,http://www.openstreetmap.org?zoom=17&lon=272.6247&lat=41.27084
Harvest,W14,273.24512,34.63652,34.816696,262.90726,http://www.openstreetmap.org?zoom=17&lon=273.24512&lat=34.816696
"Wayne Observatory, Franklin",W15,273.19083,35.729866,35.912495,212.26215,http://www.openstreetmap.org?zoom=17&lon=273.19083&lat=35.912495
Pleasant Groves Observatory,W16,273.76868,34.531963,34.711887,437.6627,http://www.openstreetmap.org?zoom=17&lon=273.76868&lat=34.711887
"Arrowhead, Sheridan",W17,273.7712,39.938663,40.128197,253.38896,http://www.openstreetmap.org?zoom=17&lon=273.7712&lat=40.128197
